invoice_id,customer_id,arm,stratum,decline_code,outcome,invoice_amount_minor,recovered_amount_minor,currency,processor_txn_id,settled_at,reversal_type,reversal_amount_minor,reversal_at
cus_28088_inv_0,cus_28088,treatment,small|soft|na,try_again_later,recovered,2958,2958,USD,txn_t_34921,2026-08-20T00:00:00.000Z,none,0,
cus_28089_inv_0,cus_28089,treatment,small|soft|latam,try_again_later,recovered,3662,3662,USD,txn_t_34922,2026-08-20T00:00:00.000Z,none,0,
cus_28098_inv_1,cus_28098,treatment,small|soft|emea,insufficient_funds,recovered,8569,8569,USD,txn_t_34932,2026-08-20T00:00:00.000Z,none,0,
cus_28102_inv_0,cus_28102,treatment,small|soft|na,insufficient_funds,recovered,3759,3759,USD,txn_t_34936,2026-08-20T00:00:00.000Z,none,0,
cus_28103_inv_1,cus_28103,treatment,mid|soft|na,insufficient_funds,recovered,12126,12126,USD,txn_t_34938,2026-08-20T00:00:00.000Z,none,0,
cus_28108_inv_0,cus_28108,treatment,small|soft|na,insufficient_funds,recovered,4960,4960,USD,txn_t_34945,2026-08-20T00:00:00.000Z,none,0,
cus_28114_inv_1,cus_28114,treatment,small|soft|na,insufficient_funds,recovered,4061,4061,USD,txn_t_34955,2026-08-20T00:00:00.000Z,none,0,
cus_28123_inv_1,cus_28123,treatment,small|soft|na,insufficient_funds,recovered,5025,5025,USD,txn_t_34968,2026-08-20T00:00:00.000Z,none,0,
cus_28124_inv_2,cus_28124,treatment,micro|soft|na,insufficient_funds,recovered,1574,1574,USD,txn_t_34971,2026-08-20T00:00:00.000Z,none,0,
cus_28125_inv_2,cus_28125,treatment,mid|soft|na,processing_error,recovered,10485,10485,USD,txn_t_34974,2026-08-20T00:00:00.000Z,none,0,
cus_28129_inv_0,cus_28129,treatment,small|soft|apac,insufficient_funds,recovered,7963,7963,USD,txn_t_34977,2026-08-20T00:00:00.000Z,none,0,
cus_28130_inv_0,cus_28130,treatment,small|soft|na,try_again_later,recovered,4870,4870,USD,txn_t_34978,2026-08-20T00:00:00.000Z,none,0,
cus_28141_inv_0,cus_28141,treatment,small|gray|emea,do_not_honor,recovered,4320,4320,USD,txn_t_34989,2026-08-20T00:00:00.000Z,none,0,
cus_28143_inv_0,cus_28143,treatment,small|soft|latam,insufficient_funds,recovered,5454,5454,USD,txn_t_34991,2026-08-20T00:00:00.000Z,none,0,
cus_28144_inv_0,cus_28144,treatment,small|gray|latam,do_not_honor,recovered,5754,5754,USD,txn_t_34992,2026-08-20T00:00:00.000Z,none,0,
cus_28149_inv_0,cus_28149,treatment,mid|soft|na,insufficient_funds,recovered,15351,15351,USD,txn_t_35000,2026-08-20T00:00:00.000Z,none,0,
cus_28153_inv_0,cus_28153,treatment,mid|gray|na,do_not_honor,recovered,10748,10748,USD,txn_t_35003,2026-08-20T00:00:00.000Z,none,0,
cus_28160_inv_1,cus_28160,treatment,small|soft|na,try_again_later,recovered,6078,6078,USD,txn_t_35008,2026-08-20T00:00:00.000Z,none,0,
cus_28163_inv_0,cus_28163,treatment,small|soft|emea,insufficient_funds,recovered,2267,2267,USD,txn_t_35014,2026-08-20T00:00:00.000Z,none,0,
cus_28170_inv_0,cus_28170,treatment,micro|gray|emea,do_not_honor,recovered,1958,1958,USD,txn_t_35024,2026-08-20T00:00:00.000Z,none,0,
cus_28174_inv_0,cus_28174,treatment,small|soft|apac,processing_error,recovered,3153,3153,USD,txn_t_35027,2026-08-20T00:00:00.000Z,none,0,
cus_28180_inv_0,cus_28180,treatment,small|soft|emea,insufficient_funds,recovered,4839,4839,USD,txn_t_35035,2026-08-20T00:00:00.000Z,none,0,
cus_28181_inv_0,cus_28181,treatment,small|soft|emea,processing_error,recovered,6098,6098,USD,txn_t_35037,2026-08-20T00:00:00.000Z,none,0,
cus_28185_inv_0,cus_28185,treatment,small|soft|emea,insufficient_funds,recovered,6244,6244,USD,txn_t_35045,2026-08-20T00:00:00.000Z,none,0,
cus_28193_inv_1,cus_28193,treatment,small|soft|emea,insufficient_funds,recovered,7502,7502,USD,txn_t_35053,2026-08-20T00:00:00.000Z,none,0,
cus_28202_inv_0,cus_28202,treatment,small|soft|na,issuer_unavailable,recovered,3382,3382,USD,txn_t_35063,2026-08-20T00:00:00.000Z,none,0,
cus_28209_inv_0,cus_28209,treatment,micro|soft|emea,insufficient_funds,recovered,1741,1741,USD,txn_t_35074,2026-08-20T00:00:00.000Z,none,0,
cus_28212_inv_3,cus_28212,treatment,small|gray|apac,do_not_honor,recovered,8237,8237,USD,txn_t_35079,2026-08-20T00:00:00.000Z,none,0,
cus_28215_inv_0,cus_28215,treatment,mid|soft|emea,processing_error,recovered,10031,10031,USD,txn_t_35083,2026-08-20T00:00:00.000Z,none,0,
cus_28215_inv_1,cus_28215,treatment,small|soft|na,try_again_later,recovered,2566,2566,USD,txn_t_35084,2026-08-20T00:00:00.000Z,none,0,
cus_28229_inv_0,cus_28229,treatment,small|soft|na,insufficient_funds,recovered,4590,4590,USD,txn_t_35110,2026-08-20T00:00:00.000Z,none,0,
cus_28233_inv_0,cus_28233,treatment,small|soft|na,issuer_unavailable,recovered,4943,4943,USD,txn_t_35113,2026-08-20T00:00:00.000Z,none,0,
cus_28234_inv_0,cus_28234,treatment,small|soft|na,insufficient_funds,recovered,2701,2701,USD,txn_t_35114,2026-08-20T00:00:00.000Z,none,0,
cus_28247_inv_0,cus_28247,treatment,mid|soft|emea,try_again_later,recovered,18404,18404,USD,txn_t_35126,2026-08-20T00:00:00.000Z,none,0,
cus_28252_inv_1,cus_28252,treatment,small|soft|na,try_again_later,recovered,3213,3213,USD,txn_t_35134,2026-08-20T00:00:00.000Z,none,0,
cus_28257_inv_0,cus_28257,treatment,micro|gray|emea,do_not_honor,recovered,1624,1624,USD,txn_t_35139,2026-08-20T00:00:00.000Z,none,0,
cus_28263_inv_0,cus_28263,treatment,micro|soft|apac,insufficient_funds,recovered,1459,1459,USD,txn_t_35148,2026-08-20T00:00:00.000Z,none,0,
cus_28268_inv_0,cus_28268,treatment,small|soft|emea,issuer_unavailable,recovered,2609,2609,USD,txn_t_35154,2026-08-20T00:00:00.000Z,none,0,
cus_28270_inv_1,cus_28270,treatment,small|soft|na,issuer_unavailable,recovered,3013,3013,USD,txn_t_35157,2026-08-20T00:00:00.000Z,none,0,
cus_28294_inv_1,cus_28294,treatment,mid|soft|emea,insufficient_funds,recovered,14454,14454,USD,txn_t_35181,2026-08-20T00:00:00.000Z,none,0,
cus_28296_inv_0,cus_28296,treatment,micro|soft|na,issuer_unavailable,recovered,1850,1850,USD,txn_t_35183,2026-08-20T00:00:00.000Z,none,0,
cus_28301_inv_0,cus_28301,treatment,small|soft|apac,insufficient_funds,recovered,3878,3878,USD,txn_t_35188,2026-08-20T00:00:00.000Z,none,0,
cus_28304_inv_0,cus_28304,treatment,mid|gray|na,do_not_honor,recovered,14894,14894,USD,txn_t_35193,2026-08-20T00:00:00.000Z,none,0,
cus_28305_inv_0,cus_28305,treatment,small|gray|na,do_not_honor,recovered,4322,4322,USD,txn_t_35194,2026-08-20T00:00:00.000Z,none,0,
cus_28309_inv_0,cus_28309,treatment,small|soft|na,insufficient_funds,recovered,3667,3667,USD,txn_t_35199,2026-08-20T00:00:00.000Z,none,0,
cus_28318_inv_1,cus_28318,treatment,small|gray|emea,do_not_honor,recovered,8546,8546,USD,txn_t_35213,2026-08-20T00:00:00.000Z,none,0,
cus_28319_inv_0,cus_28319,treatment,micro|soft|emea,insufficient_funds,recovered,1249,1249,USD,txn_t_35214,2026-08-20T00:00:00.000Z,none,0,
cus_28320_inv_0,cus_28320,treatment,small|soft|apac,processing_error,recovered,7943,7943,USD,txn_t_35215,2026-08-20T00:00:00.000Z,none,0,
cus_28330_inv_0,cus_28330,treatment,small|soft|emea,insufficient_funds,recovered,6767,6767,USD,txn_t_35227,2026-08-20T00:00:00.000Z,none,0,
cus_28337_inv_0,cus_28337,treatment,mid|soft|na,issuer_unavailable,recovered,13195,13195,USD,txn_t_35233,2026-08-20T00:00:00.000Z,none,0,
cus_28339_inv_0,cus_28339,treatment,small|soft|na,try_again_later,recovered,4120,4120,USD,txn_t_35235,2026-08-20T00:00:00.000Z,none,0,
cus_28340_inv_0,cus_28340,treatment,mid|soft|apac,insufficient_funds,recovered,15527,15527,USD,txn_t_35236,2026-08-20T00:00:00.000Z,none,0,
cus_28342_inv_0,cus_28342,treatment,small|gray|latam,do_not_honor,recovered,6695,6695,USD,txn_t_35238,2026-08-20T00:00:00.000Z,none,0,
cus_28345_inv_0,cus_28345,treatment,small|gray|na,do_not_honor,recovered,5398,5398,USD,txn_t_35242,2026-08-20T00:00:00.000Z,none,0,
cus_28352_inv_0,cus_28352,treatment,small|soft|na,insufficient_funds,recovered,9599,9599,USD,txn_t_35252,2026-08-20T00:00:00.000Z,none,0,
cus_28358_inv_0,cus_28358,treatment,mid|soft|emea,insufficient_funds,recovered,11583,11583,USD,txn_t_35257,2026-08-20T00:00:00.000Z,none,0,
cus_28364_inv_0,cus_28364,treatment,small|soft|na,try_again_later,recovered,9394,9394,USD,txn_t_35265,2026-08-20T00:00:00.000Z,none,0,
cus_28369_inv_0,cus_28369,treatment,small|gray|na,do_not_honor,recovered,2447,2447,USD,txn_t_35268,2026-08-20T00:00:00.000Z,none,0,
cus_28370_inv_0,cus_28370,treatment,small|soft|emea,insufficient_funds,recovered,3172,3172,USD,txn_t_35269,2026-08-20T00:00:00.000Z,none,0,
cus_28372_inv_0,cus_28372,treatment,small|soft|na,insufficient_funds,recovered,9265,9265,USD,txn_t_35271,2026-08-20T00:00:00.000Z,none,0,
cus_28374_inv_1,cus_28374,treatment,small|soft|emea,insufficient_funds,recovered,4854,4854,USD,txn_t_35273,2026-08-20T00:00:00.000Z,none,0,
cus_28381_inv_0,cus_28381,treatment,mid|soft|na,try_again_later,recovered,12437,12437,USD,txn_t_35282,2026-08-20T00:00:00.000Z,none,0,
cus_28381_inv_1,cus_28381,treatment,mid|soft|apac,insufficient_funds,recovered,10906,10906,USD,txn_t_35283,2026-08-20T00:00:00.000Z,none,0,
cus_28384_inv_0,cus_28384,treatment,mid|soft|na,insufficient_funds,recovered,10250,10250,USD,txn_t_35289,2026-08-20T00:00:00.000Z,none,0,
cus_28387_inv_1,cus_28387,treatment,small|soft|na,insufficient_funds,recovered,2359,2359,USD,txn_t_35293,2026-08-20T00:00:00.000Z,none,0,
cus_28389_inv_1,cus_28389,treatment,small|soft|emea,insufficient_funds,recovered,5972,5972,USD,txn_t_35295,2026-08-20T00:00:00.000Z,none,0,
cus_28392_inv_0,cus_28392,treatment,small|soft|emea,insufficient_funds,recovered,3672,3672,USD,txn_t_35298,2026-08-20T00:00:00.000Z,none,0,
cus_28402_inv_0,cus_28402,treatment,small|soft|emea,try_again_later,recovered,7483,7483,USD,txn_t_35312,2026-08-20T00:00:00.000Z,none,0,
cus_28404_inv_1,cus_28404,treatment,mid|soft|na,insufficient_funds,recovered,19492,19492,USD,txn_t_35315,2026-08-20T00:00:00.000Z,none,0,
cus_28410_inv_2,cus_28410,treatment,small|gray|apac,do_not_honor,recovered,3005,3005,USD,txn_t_35327,2026-08-20T00:00:00.000Z,none,0,
cus_28411_inv_0,cus_28411,treatment,small|soft|na,insufficient_funds,recovered,5472,5472,USD,txn_t_35329,2026-08-20T00:00:00.000Z,none,0,
cus_28411_inv_1,cus_28411,treatment,small|soft|na,insufficient_funds,recovered,2967,2967,USD,txn_t_35330,2026-08-20T00:00:00.000Z,none,0,
cus_28417_inv_0,cus_28417,treatment,small|soft|na,insufficient_funds,recovered,3525,3525,USD,txn_t_35335,2026-08-20T00:00:00.000Z,none,0,
cus_28427_inv_0,cus_28427,treatment,mid|gray|na,do_not_honor,recovered,20691,20691,USD,txn_t_35346,2026-08-20T00:00:00.000Z,none,0,
cus_28427_inv_1,cus_28427,treatment,small|soft|na,velocity_limit_exceeded,recovered,9059,9059,USD,txn_t_35347,2026-08-20T00:00:00.000Z,none,0,
cus_28438_inv_0,cus_28438,treatment,small|soft|emea,insufficient_funds,recovered,3379,3379,USD,txn_t_35358,2026-08-20T00:00:00.000Z,none,0,
cus_28441_inv_0,cus_28441,treatment,small|soft|emea,issuer_unavailable,recovered,4044,4044,USD,txn_t_35361,2026-08-20T00:00:00.000Z,none,0,
cus_28461_inv_0,cus_28461,treatment,small|soft|latam,issuer_unavailable,recovered,4775,4775,USD,txn_t_35382,2026-08-20T00:00:00.000Z,none,0,
cus_28471_inv_0,cus_28471,treatment,small|soft|na,insufficient_funds,recovered,5372,5372,USD,txn_t_35391,2026-08-20T00:00:00.000Z,none,0,
cus_28476_inv_0,cus_28476,treatment,small|soft|latam,insufficient_funds,recovered,4994,4994,USD,txn_t_35395,2026-08-20T00:00:00.000Z,none,0,
cus_28477_inv_0,cus_28477,treatment,micro|soft|na,insufficient_funds,recovered,1922,1922,USD,txn_t_35396,2026-08-20T00:00:00.000Z,none,0,
cus_28483_inv_0,cus_28483,treatment,mid|soft|na,insufficient_funds,recovered,11613,11613,USD,txn_t_35401,2026-08-20T00:00:00.000Z,none,0,
cus_28484_inv_0,cus_28484,treatment,small|soft|na,insufficient_funds,recovered,8303,8303,USD,txn_t_35403,2026-08-20T00:00:00.000Z,none,0,
cus_28486_inv_0,cus_28486,treatment,mid|soft|na,insufficient_funds,recovered,22276,22276,USD,txn_t_35406,2026-08-20T00:00:00.000Z,none,0,
cus_28495_inv_0,cus_28495,treatment,small|soft|apac,insufficient_funds,recovered,2991,2991,USD,txn_t_35418,2026-08-20T00:00:00.000Z,none,0,
cus_28495_inv_1,cus_28495,treatment,mid|soft|emea,insufficient_funds,recovered,17600,17600,USD,txn_t_35419,2026-08-20T00:00:00.000Z,none,0,
cus_28496_inv_0,cus_28496,treatment,small|soft|na,try_again_later,recovered,2187,2187,USD,txn_t_35422,2026-08-20T00:00:00.000Z,none,0,
cus_28498_inv_0,cus_28498,treatment,micro|soft|na,insufficient_funds,recovered,1863,1863,USD,txn_t_35424,2026-08-20T00:00:00.000Z,none,0,
cus_28500_inv_0,cus_28500,treatment,small|soft|emea,insufficient_funds,recovered,2105,2105,USD,txn_t_35428,2026-08-20T00:00:00.000Z,none,0,
cus_28513_inv_0,cus_28513,treatment,small|soft|emea,insufficient_funds,recovered,9360,9360,USD,txn_t_35441,2026-08-20T00:00:00.000Z,none,0,
cus_28518_inv_0,cus_28518,treatment,mid|soft|na,insufficient_funds,recovered,32229,32229,USD,txn_t_35448,2026-08-20T00:00:00.000Z,none,0,
cus_28520_inv_0,cus_28520,treatment,small|soft|apac,insufficient_funds,recovered,7566,7566,USD,txn_t_35450,2026-08-20T00:00:00.000Z,none,0,
cus_28524_inv_0,cus_28524,treatment,small|soft|na,issuer_unavailable,recovered,4399,4399,USD,txn_t_35455,2026-08-20T00:00:00.000Z,none,0,
cus_28527_inv_1,cus_28527,treatment,mid|gray|emea,do_not_honor,recovered,12898,12898,USD,txn_t_35459,2026-08-20T00:00:00.000Z,none,0,
cus_28528_inv_0,cus_28528,treatment,small|soft|emea,issuer_unavailable,recovered,3796,3796,USD,txn_t_35460,2026-08-20T00:00:00.000Z,none,0,
cus_28528_inv_1,cus_28528,treatment,mid|soft|latam,processing_error,recovered,23593,23593,USD,txn_t_35461,2026-08-20T00:00:00.000Z,none,0,
cus_28530_inv_1,cus_28530,treatment,small|soft|na,processing_error,recovered,8602,8602,USD,txn_t_35464,2026-08-20T00:00:00.000Z,none,0,
cus_28535_inv_2,cus_28535,treatment,micro|soft|emea,issuer_unavailable,recovered,1994,1994,USD,txn_t_35475,2026-08-20T00:00:00.000Z,none,0,
cus_28544_inv_0,cus_28544,treatment,mid|soft|na,insufficient_funds,recovered,12507,12507,USD,txn_t_35484,2026-08-20T00:00:00.000Z,none,0,
cus_28548_inv_0,cus_28548,treatment,small|soft|na,insufficient_funds,recovered,5570,5570,USD,txn_t_35490,2026-08-20T00:00:00.000Z,none,0,
cus_28563_inv_0,cus_28563,treatment,small|soft|apac,insufficient_funds,recovered,6800,6800,USD,txn_t_35510,2026-08-20T00:00:00.000Z,none,0,
cus_28567_inv_0,cus_28567,treatment,small|soft|apac,insufficient_funds,recovered,8226,8226,USD,txn_t_35516,2026-08-20T00:00:00.000Z,none,0,
cus_28569_inv_1,cus_28569,treatment,small|soft|emea,insufficient_funds,recovered,6842,6842,USD,txn_t_35519,2026-08-20T00:00:00.000Z,none,0,
cus_28570_inv_0,cus_28570,treatment,small|soft|na,processing_error,recovered,6263,6263,USD,txn_t_35520,2026-08-20T00:00:00.000Z,none,0,
cus_28574_inv_0,cus_28574,treatment,small|soft|na,insufficient_funds,recovered,8274,8274,USD,txn_t_35524,2026-08-20T00:00:00.000Z,none,0,
cus_28574_inv_1,cus_28574,treatment,mid|gray|latam,do_not_honor,recovered,11305,11305,USD,txn_t_35525,2026-08-20T00:00:00.000Z,none,0,
cus_28577_inv_0,cus_28577,treatment,small|soft|na,processing_error,recovered,2583,2583,USD,txn_t_35528,2026-08-20T00:00:00.000Z,none,0,
cus_28587_inv_0,cus_28587,treatment,small|gray|na,do_not_honor,recovered,8246,8246,USD,txn_t_35543,2026-08-20T00:00:00.000Z,none,0,
cus_28588_inv_0,cus_28588,treatment,small|soft|emea,issuer_unavailable,recovered,9708,9708,USD,txn_t_35544,2026-08-20T00:00:00.000Z,none,0,
cus_28598_inv_0,cus_28598,treatment,small|gray|na,do_not_honor,recovered,6207,6207,USD,txn_t_35554,2026-08-20T00:00:00.000Z,none,0,
cus_28608_inv_0,cus_28608,treatment,small|soft|apac,insufficient_funds,recovered,7991,7991,USD,txn_t_35565,2026-08-20T00:00:00.000Z,none,0,
cus_28611_inv_0,cus_28611,treatment,small|soft|emea,insufficient_funds,recovered,7864,7864,USD,txn_t_35569,2026-08-20T00:00:00.000Z,none,0,
cus_28613_inv_1,cus_28613,treatment,small|soft|na,try_again_later,recovered,2950,2950,USD,txn_t_35572,2026-08-20T00:00:00.000Z,none,0,
cus_28619_inv_1,cus_28619,treatment,mid|soft|latam,issuer_unavailable,recovered,11588,11588,USD,txn_t_35579,2026-08-20T00:00:00.000Z,none,0,
cus_28622_inv_0,cus_28622,treatment,small|soft|na,insufficient_funds,recovered,7655,7655,USD,txn_t_35585,2026-08-20T00:00:00.000Z,none,0,
cus_28623_inv_0,cus_28623,treatment,small|soft|emea,issuer_unavailable,recovered,2319,2319,USD,txn_t_35586,2026-08-20T00:00:00.000Z,none,0,
cus_28624_inv_0,cus_28624,treatment,small|soft|na,processing_error,recovered,4726,4726,USD,txn_t_35587,2026-08-20T00:00:00.000Z,none,0,
cus_28626_inv_1,cus_28626,treatment,small|soft|na,insufficient_funds,recovered,9203,9203,USD,txn_t_35590,2026-08-20T00:00:00.000Z,none,0,
cus_28630_inv_0,cus_28630,treatment,small|soft|na,processing_error,recovered,2249,2249,USD,txn_t_35595,2026-08-20T00:00:00.000Z,none,0,
cus_28633_inv_0,cus_28633,treatment,mid|gray|emea,do_not_honor,recovered,10792,10792,USD,txn_t_35599,2026-08-20T00:00:00.000Z,none,0,
cus_28633_inv_1,cus_28633,treatment,small|soft|na,try_again_later,recovered,3270,3270,USD,txn_t_35600,2026-08-20T00:00:00.000Z,none,0,
cus_28634_inv_0,cus_28634,treatment,small|gray|apac,do_not_honor,recovered,4577,4577,USD,txn_t_35602,2026-08-20T00:00:00.000Z,none,0,
cus_28635_inv_0,cus_28635,treatment,mid|gray|na,do_not_honor,recovered,14402,14402,USD,txn_t_35603,2026-08-20T00:00:00.000Z,none,0,
cus_28636_inv_0,cus_28636,treatment,small|soft|na,processing_error,recovered,2477,2477,USD,txn_t_35604,2026-08-20T00:00:00.000Z,none,0,
cus_28643_inv_0,cus_28643,treatment,small|gray|emea,do_not_honor,recovered,4494,4494,USD,txn_t_35609,2026-08-20T00:00:00.000Z,none,0,
cus_28665_inv_1,cus_28665,treatment,small|soft|na,insufficient_funds,recovered,6855,6855,USD,txn_t_35637,2026-08-20T00:00:00.000Z,none,0,
cus_28666_inv_1,cus_28666,treatment,small|soft|apac,insufficient_funds,recovered,3125,3125,USD,txn_t_35640,2026-08-20T00:00:00.000Z,none,0,
cus_28668_inv_0,cus_28668,treatment,small|gray|na,do_not_honor,recovered,3052,3052,USD,txn_t_35644,2026-08-20T00:00:00.000Z,none,0,
cus_28670_inv_0,cus_28670,treatment,small|soft|na,insufficient_funds,recovered,7943,7943,USD,txn_t_35645,2026-08-20T00:00:00.000Z,none,0,
cus_28673_inv_0,cus_28673,treatment,mid|soft|na,issuer_unavailable,recovered,11343,11343,USD,txn_t_35650,2026-08-20T00:00:00.000Z,none,0,
cus_28682_inv_0,cus_28682,treatment,small|soft|apac,processing_error,recovered,4744,4744,USD,txn_t_35661,2026-08-20T00:00:00.000Z,none,0,
cus_28684_inv_0,cus_28684,treatment,small|soft|emea,insufficient_funds,recovered,2584,2584,USD,txn_t_35666,2026-08-20T00:00:00.000Z,none,0,
cus_28686_inv_0,cus_28686,treatment,small|soft|na,insufficient_funds,recovered,2012,2012,USD,txn_t_35669,2026-08-20T00:00:00.000Z,none,0,
cus_28692_inv_0,cus_28692,treatment,small|soft|na,insufficient_funds,recovered,3803,3803,USD,txn_t_35676,2026-08-20T00:00:00.000Z,none,0,
cus_28700_inv_1,cus_28700,treatment,small|soft|na,try_again_later,recovered,7207,7207,USD,txn_t_35685,2026-08-20T00:00:00.000Z,none,0,
cus_28704_inv_0,cus_28704,treatment,small|soft|na,insufficient_funds,recovered,8223,8223,USD,txn_t_35688,2026-08-20T00:00:00.000Z,none,0,
cus_28708_inv_0,cus_28708,treatment,small|soft|na,try_again_later,recovered,2400,2400,USD,txn_t_35692,2026-08-20T00:00:00.000Z,none,0,
cus_28713_inv_0,cus_28713,treatment,small|soft|na,insufficient_funds,recovered,3898,3898,USD,txn_t_35697,2026-08-20T00:00:00.000Z,none,0,
cus_28722_inv_0,cus_28722,treatment,small|soft|na,insufficient_funds,recovered,4294,4294,USD,txn_t_35712,2026-08-20T00:00:00.000Z,none,0,
cus_28724_inv_0,cus_28724,treatment,small|soft|na,try_again_later,recovered,3466,3466,USD,txn_t_35714,2026-08-20T00:00:00.000Z,none,0,
cus_28725_inv_0,cus_28725,treatment,small|soft|na,insufficient_funds,recovered,3288,3288,USD,txn_t_35715,2026-08-20T00:00:00.000Z,none,0,
cus_28726_inv_0,cus_28726,treatment,small|soft|apac,insufficient_funds,recovered,3553,3553,USD,txn_t_35717,2026-08-20T00:00:00.000Z,none,0,
cus_28729_inv_0,cus_28729,treatment,mid|soft|na,issuer_unavailable,recovered,23328,23328,USD,txn_t_35721,2026-08-20T00:00:00.000Z,none,0,
cus_28733_inv_0,cus_28733,treatment,small|soft|latam,insufficient_funds,recovered,7438,7438,USD,txn_t_35726,2026-08-20T00:00:00.000Z,none,0,
cus_28739_inv_1,cus_28739,treatment,micro|soft|na,insufficient_funds,recovered,840,840,USD,txn_t_35731,2026-08-20T00:00:00.000Z,none,0,
cus_28743_inv_0,cus_28743,treatment,small|soft|na,insufficient_funds,recovered,9246,9246,USD,txn_t_35736,2026-08-20T00:00:00.000Z,none,0,
cus_28757_inv_0,cus_28757,treatment,small|soft|emea,insufficient_funds,recovered,2150,2150,USD,txn_t_35750,2026-08-20T00:00:00.000Z,none,0,
cus_28761_inv_0,cus_28761,treatment,small|soft|na,try_again_later,recovered,5640,5640,USD,txn_t_35754,2026-08-20T00:00:00.000Z,none,0,
cus_28763_inv_0,cus_28763,treatment,small|soft|emea,insufficient_funds,recovered,4926,4926,USD,txn_t_35755,2026-08-20T00:00:00.000Z,none,0,
cus_28767_inv_0,cus_28767,treatment,mid|soft|latam,insufficient_funds,recovered,11562,11562,USD,txn_t_35759,2026-08-20T00:00:00.000Z,none,0,
cus_28768_inv_0,cus_28768,treatment,small|soft|na,try_again_later,recovered,3365,3365,USD,txn_t_35760,2026-08-20T00:00:00.000Z,none,0,
cus_28781_inv_1,cus_28781,treatment,small|soft|emea,try_again_later,recovered,2111,2111,USD,txn_t_35776,2026-08-20T00:00:00.000Z,none,0,
cus_28782_inv_1,cus_28782,treatment,mid|gray|na,do_not_honor,recovered,10250,10250,USD,txn_t_35778,2026-08-20T00:00:00.000Z,none,0,
cus_28782_inv_2,cus_28782,treatment,small|soft|latam,insufficient_funds,recovered,4785,4785,USD,txn_t_35779,2026-08-20T00:00:00.000Z,none,0,
cus_28790_inv_0,cus_28790,treatment,micro|soft|na,try_again_later,recovered,1491,1491,USD,txn_t_35789,2026-08-20T00:00:00.000Z,none,0,
cus_28795_inv_0,cus_28795,treatment,small|soft|na,insufficient_funds,recovered,2595,2595,USD,txn_t_35796,2026-08-20T00:00:00.000Z,none,0,
cus_28800_inv_0,cus_28800,treatment,small|soft|emea,insufficient_funds,recovered,4453,4453,USD,txn_t_35802,2026-08-20T00:00:00.000Z,none,0,
cus_28802_inv_0,cus_28802,treatment,small|soft|emea,insufficient_funds,recovered,3804,3804,USD,txn_t_35805,2026-08-20T00:00:00.000Z,none,0,
cus_28811_inv_1,cus_28811,treatment,mid|soft|na,insufficient_funds,recovered,11129,11129,USD,txn_t_35824,2026-08-20T00:00:00.000Z,none,0,
cus_28816_inv_0,cus_28816,treatment,small|soft|apac,insufficient_funds,recovered,8107,8107,USD,txn_t_35834,2026-08-20T00:00:00.000Z,none,0,
cus_28830_inv_0,cus_28830,treatment,small|soft|na,insufficient_funds,recovered,3535,3535,USD,txn_t_35848,2026-08-20T00:00:00.000Z,none,0,
cus_28835_inv_0,cus_28835,treatment,small|soft|na,try_again_later,recovered,4564,4564,USD,txn_t_35854,2026-08-20T00:00:00.000Z,none,0,
cus_28838_inv_0,cus_28838,treatment,mid|soft|na,insufficient_funds,recovered,15990,15990,USD,txn_t_35859,2026-08-20T00:00:00.000Z,none,0,
cus_28842_inv_1,cus_28842,treatment,micro|soft|na,insufficient_funds,recovered,1581,1581,USD,txn_t_35864,2026-08-20T00:00:00.000Z,none,0,
cus_28844_inv_1,cus_28844,treatment,small|soft|emea,issuer_unavailable,recovered,3825,3825,USD,txn_t_35867,2026-08-20T00:00:00.000Z,none,0,
cus_28855_inv_0,cus_28855,treatment,small|soft|emea,issuer_unavailable,recovered,3180,3180,USD,txn_t_35878,2026-08-20T00:00:00.000Z,none,0,
cus_28861_inv_1,cus_28861,treatment,small|soft|latam,insufficient_funds,recovered,2440,2440,USD,txn_t_35890,2026-08-20T00:00:00.000Z,none,0,
cus_28867_inv_0,cus_28867,treatment,small|soft|na,insufficient_funds,recovered,3946,3946,USD,txn_t_35894,2026-08-20T00:00:00.000Z,none,0,
cus_28873_inv_0,cus_28873,treatment,micro|gray|na,do_not_honor,recovered,1416,1416,USD,txn_t_35899,2026-08-20T00:00:00.000Z,none,0,
cus_28879_inv_0,cus_28879,treatment,small|soft|na,issuer_unavailable,recovered,2527,2527,USD,txn_t_35905,2026-08-20T00:00:00.000Z,none,0,
cus_28884_inv_0,cus_28884,treatment,mid|soft|na,insufficient_funds,recovered,11461,11461,USD,txn_t_35909,2026-08-20T00:00:00.000Z,none,0,
cus_28887_inv_0,cus_28887,treatment,mid|soft|na,insufficient_funds,recovered,19455,19455,USD,txn_t_35912,2026-08-20T00:00:00.000Z,none,0,
cus_28892_inv_0,cus_28892,treatment,small|gray|emea,do_not_honor,recovered,4315,4315,USD,txn_t_35920,2026-08-20T00:00:00.000Z,none,0,
cus_28895_inv_0,cus_28895,treatment,mid|soft|latam,try_again_later,recovered,14756,14756,USD,txn_t_35923,2026-08-20T00:00:00.000Z,none,0,
cus_28896_inv_0,cus_28896,treatment,micro|soft|emea,insufficient_funds,recovered,1999,1999,USD,txn_t_35924,2026-08-20T00:00:00.000Z,none,0,
